completion_year,location,property_type,rooms,parking,bathroom,size_sqft,furnished,nearby_railways
,South,Apartment,3.0,,2.0,700,Partially Furnished,
2017.0,Ipoh,Condominium,3.0,,2.0,1008,Fully Furnished,no
,Cheras,Condominium,1.0,,1.0,552,Partially Furnished,no
2020.0,Sentul,Service Residence,3.0,1.0,2.0,850,Fully Furnished,no
,Jalil,Apartment,3.0,,2.0,800,Fully Furnished,
,South,Flat,3.0,,2.0,720,Fully Furnished,no
,Menjalara,Condominium,3.0,,2.0,945,Fully Furnished,no
2019.0,Cheras,Condominium,1.0,,1.0,1000,Fully Furnished,no
2011.0,Sentul,Condominium,3.0,2.0,2.0,1081,Not Furnished,
2021.0,City,Service Residence,3.0,1.0,2.0,850,Fully Furnished,no
2017.0,Segambut,Condominium,3.0,2.0,3.0,1298,Partially Furnished,
2022.0,Setapak,Service Residence,4.0,2.0,2.0,1000,Fully Furnished,yes
,Setapak,Apartment,3.0,1.0,2.0,1100,Partially Furnished,yes
,Pandan,Apartment,3.0,1.0,2.0,1000,Fully Furnished,
2020.0,Kepong,Service Residence,4.0,2.0,3.0,1027,Fully Furnished,yes
,Maju,Flat,2.0,,1.0,550,Not Furnished,yes
,Cheras,Apartment,3.0,,2.0,650,Not Furnished,
2021.0,Segambut,Service Residence,3.0,2.0,3.0,1302,Partially Furnished,no
,Ampang,Condominium,4.0,,4.0,1615,Fully Furnished,no
,Setapak,Condominium,3.0,1.0,2.0,1177,Fully Furnished,
2016.0,KLCC,Service Residence,2.0,1.0,2.0,1055,Fully Furnished,yes
2018.0,Seputeh,Service Residence,1.0,,1.0,505,Fully Furnished,no
,Cheras,Condominium,3.0,1.0,2.0,1138,Not Furnished,no
2002.0,Cheras,Apartment,3.0,1.0,2.0,750,Not Furnished,
2020.0,City,Apartment,3.0,1.0,2.0,950,Fully Furnished,yes
,Maju,Service Residence,3.0,2.0,2.0,1280,Partially Furnished,no
,Cheras,Condominium,3.0,1.0,2.0,1200,Partially Furnished,
,Ampang,Apartment,3.0,,1.0,760,Partially Furnished,
2021.0,Kepong,Apartment,2.0,1.0,2.0,866,Partially Furnished,yes
,Road,Condominium,3.0,1.0,2.0,1200,Fully Furnished,yes
,Maju,Flat,2.0,,1.0,850,Not Furnished,yes
,Kepong,Apartment,3.0,1.0,2.0,1075,Partially Furnished,no
2019.0,KLCC,Service Residence,3.0,,2.0,849,Fully Furnished,yes
2005.0,Cheras,Condominium,3.0,1.0,2.0,920,Fully Furnished,no
,City,Condominium,3.0,1.0,2.0,1450,Fully Furnished,yes
2016.0,Cheras,Condominium,3.0,2.0,2.0,900,Partially Furnished,no
1998.0,Kiara,Condominium,3.0,,2.0,1200,Fully Furnished,no
2020.0,Keramat,Condominium,4.0,2.0,2.0,1184,Fully Furnished,
2016.0,City,Service Residence,2.0,,2.0,1000,Fully Furnished,no
2021.0,Cheras,Service Residence,2.0,1.0,2.0,650,Not Furnished,yes
2019.0,Gombak,Service Residence,3.0,2.0,2.0,842,Partially Furnished,
,Ipoh,Condominium,3.0,1.0,2.0,1221,Not Furnished,yes
,Jalil,Condominium,6.0,1.0,3.0,1410,Fully Furnished,
,Setiawangsa,Condominium,3.0,,2.0,1200,Fully Furnished,yes
,Segambut,Apartment,3.0,1.0,2.0,955,Partially Furnished,yes
,City,Apartment,3.0,,2.0,800,Partially Furnished,
,Cheras,Condominium,3.0,1.0,2.0,748,Partially Furnished,yes
2020.0,Kepong,Condominium,3.0,1.0,2.0,900,Partially Furnished,yes
2007.0,Maju,Condominium,3.0,1.0,2.0,1264,Fully Furnished,
2021.0,Segambut,Service Residence,3.0,2.0,2.0,1033,Fully Furnished,yes
2017.0,Sentul,Condominium,2.0,1.0,2.0,901,Fully Furnished,yes
,KLCC,Service Residence,1.0,,1.0,411,Fully Furnished,no
,Pandan,Apartment,3.0,1.0,2.0,900,Partially Furnished,no
2016.0,Lama,Condominium,3.0,1.0,2.0,935,Fully Furnished,yes
,Jalil,Apartment,3.0,,2.0,850,Not Furnished,
2012.0,Bintang,Service Residence,3.0,1.0,3.0,1066,Fully Furnished,yes
,Setapak,Condominium,3.0,2.0,2.0,1333,Not Furnished,
,Bintang,Condominium,3.0,3.0,2.0,1550,Fully Furnished,no
,Cheras,Apartment,3.0,1.0,1.0,700,Not Furnished,yes
2010.0,Hilir,Condominium,3.0,1.0,2.0,1000,Fully Furnished,yes
2007.0,Segambut,Condominium,3.0,1.0,2.0,1075,Partially Furnished,
2007.0,City,Service Residence,1.0,,1.0,358,Fully Furnished,
,Pudu,Apartment,3.0,1.0,2.0,950,Partially Furnished,yes
,Setapak,Condominium,3.0,1.0,2.0,1300,Partially Furnished,no
,Ipoh,Condominium,3.0,2.0,2.0,1196,Fully Furnished,no
2020.0,Maju,Condominium,3.0,2.0,2.0,1000,Fully Furnished,yes
2020.0,Jalil,Condominium,3.0,,2.0,1100,Partially Furnished,
,Cheras,Apartment,3.0,1.0,2.0,650,Not Furnished,
,Maju,Apartment,3.0,1.0,2.0,800,Partially Furnished,
2021.0,Sentul,Condominium,4.0,2.0,2.0,1000,Fully Furnished,yes
,City,Service Residence,2.0,1.0,2.0,801,Fully Furnished,yes
2020.0,Keramat,Condominium,3.0,2.0,2.0,926,Partially Furnished,yes
2014.0,Jalil,Condominium,4.0,2.0,3.0,1280,Fully Furnished,
2013.0,Kepong,Condominium,3.0,2.0,3.0,1378,Fully Furnished,no
2020.0,Sentul,Service Residence,2.0,1.0,2.0,650,Partially Furnished,yes
2010.0,Cheras,Condominium,3.0,,2.0,903,Fully Furnished,yes
,Kiara,Condominium,3.0,,2.0,1432,Partially Furnished,no
,Setapak,Service Residence,3.0,,2.0,926,Partially Furnished,
,Jalil,Apartment,3.0,1.0,2.0,850,Partially Furnished,yes
,KLCC,Condominium,2.0,,2.0,706,Fully Furnished,no
,Cheras,Condominium,3.0,,2.0,1152,Partially Furnished,yes
,Jalil,Condominium,3.0,,2.0,1465,Not Furnished,
,Setiawangsa,Condominium,3.0,2.0,2.0,1200,Partially Furnished,yes
,Setapak,Flat,2.0,,1.0,560,Not Furnished,yes
2021.0,Sentul,Service Residence,3.0,,2.0,850,Fully Furnished,yes
2013.0,Melawati,Service Residence,3.0,1.0,2.0,1007,Partially Furnished,no
,Road,Condominium,3.0,1.0,2.0,1200,Partially Furnished,yes
2013.0,Titiwangsa,Service Residence,2.0,,1.0,850,Fully Furnished,
1999.0,Cheras,Condominium,3.0,1.0,2.0,926,Partially Furnished,yes
2016.0,Damansara,Condominium,3.0,2.0,3.0,1610,Fully Furnished,
,Cheras,Apartment,3.0,1.0,2.0,806,Not Furnished,yes
2000.0,Jalil,Condominium,3.0,,2.0,200,Partially Furnished,yes
,Indah,Condominium,3.0,2.0,2.0,921,Not Furnished,no
,Brickfields,Condominium,1.0,,1.0,450,Fully Furnished,yes
2021.0,Cheras,Condominium,3.0,2.0,2.0,990,Fully Furnished,
2019.0,Keramat,Condominium,3.0,2.0,2.0,1050,Fully Furnished,
,Hartamas,Others,5.0,,3.0,2200,Partially Furnished,no
2010.0,Maju,Condominium,3.0,1.0,2.0,1267,Fully Furnished,yes
,OUG,Service Residence,3.0,,2.0,800,Partially Furnished,yes
,Cheras,Condominium,3.0,2.0,2.0,947,Partially Furnished,yes
,Cheras,Apartment,3.0,,2.0,650,Partially Furnished,no
,Titiwangsa,Service Residence,1.0,1.0,1.0,635,Fully Furnished,yes
,Cheras,Apartment,3.0,,2.0,853,Not Furnished,
,Maju,Flat,3.0,,2.0,700,Partially Furnished,no
2020.0,Cheras,Service Residence,2.0,1.0,2.0,1012,Fully Furnished,yes
2013.0,Kuching,Condominium,3.0,1.0,2.0,1100,Fully Furnished,no
,Jalil,Apartment,3.0,1.0,2.0,850,Partially Furnished,yes
,Keramat,Condominium,3.0,1.0,2.0,1100,Partially Furnished,
2010.0,Cheras,Condominium,3.0,1.0,2.0,865,Not Furnished,
2007.0,Cheras,Condominium,3.0,1.0,2.0,850,Fully Furnished,yes
2011.0,KLCC,Condominium,1.0,2.0,1.0,990,Fully Furnished,yes
1995.0,Setapak,Condominium,3.0,,2.0,803,Partially Furnished,no
,Pandan,Apartment,3.0,,2.0,900,Partially Furnished,
2017.0,Cheras,Service Residence,1.0,1.0,2.0,762,Partially Furnished,
,Jalil,Apartment,3.0,,2.0,850,Not Furnished,
,Setapak,Condominium,1.0,1.0,1.0,600,Fully Furnished,yes
2014.0,Cheras,Condominium,3.0,2.0,2.0,865,Fully Furnished,
2021.0,Keramat,Apartment,3.0,1.0,2.0,850,Partially Furnished,no
2010.0,Ampang,Service Residence,3.0,2.0,2.0,1040,Fully Furnished,yes
2019.0,South,Service Residence,3.0,2.0,3.0,1376,Fully Furnished,
,Jalil,Condominium,3.0,,2.0,1023,Partially Furnished,yes
,Setapak,Condominium,3.0,2.0,2.0,1025,Fully Furnished,no
2020.0,Kepong,Apartment,3.0,,2.0,800,Partially Furnished,no
2020.0,Sentul,Condominium,3.0,,2.0,850,Fully Furnished,yes
2005.0,Sentul,Condominium,2.0,1.0,2.0,900,Fully Furnished,yes
2019.0,Jalil,Service Residence,3.0,2.0,2.0,1039,Fully Furnished,no
2007.0,Kepong,Condominium,3.0,1.0,2.0,650,Partially Furnished,yes
2006.0,Centre,Condominium,4.0,3.0,3.0,1323,Fully Furnished,
2017.0,Sentul,Condominium,2.0,1.0,2.0,900,Fully Furnished,
2019.0,Jalil,Condominium,3.0,,2.0,1100,Fully Furnished,
2013.0,Bintang,Condominium,3.0,2.0,2.0,1550,Fully Furnished,no
2000.0,Hartamas,Condominium,3.0,2.0,2.0,1246,Fully Furnished,no
2020.0,Keramat,Condominium,4.0,2.0,2.0,1184,Not Furnished,yes
2021.0,Cheras,Service Residence,2.0,2.0,2.0,650,Not Furnished,yes
2018.0,Jalil,Condominium,3.0,2.0,2.0,1325,Fully Furnished,
2017.0,Sentul,Service Residence,3.0,1.0,2.0,948,Partially Furnished,no
2019.0,Jalil,Service Residence,3.0,2.0,3.0,1300,Fully Furnished,no
,Cheras,Condominium,2.0,1.0,1.0,590,Not Furnished,no
2018.0,Maju,Condominium,3.0,2.0,2.0,1152,Partially Furnished,no
2022.0,Desa,Condominium,3.0,2.0,2.0,958,Fully Furnished,yes
2005.0,Road,Apartment,3.0,1.0,2.0,1170,Partially Furnished,no
1996.0,Cheras,Condominium,3.0,1.0,2.0,1109,Fully Furnished,yes
2017.0,Road,Service Residence,3.0,2.0,2.0,909,Fully Furnished,no
2016.0,Cheras,Condominium,2.0,1.0,2.0,969,Fully Furnished,no
2022.0,Desa,Condominium,3.0,2.0,3.0,1118,Partially Furnished,no
2015.0,Pandan,Service Residence,2.0,2.0,2.0,1044,Fully Furnished,yes
2013.0,Ampang,Condominium,3.0,2.0,3.0,1637,Fully Furnished,
,Ampang,Condominium,3.0,1.0,2.0,1118,Fully Furnished,no
2020.0,Pantai,Apartment,3.0,,2.0,1500,Partially Furnished,
2003.0,Ipoh,Condominium,3.0,1.0,2.0,869,Not Furnished,yes
2021.0,Setapak,Condominium,3.0,1.0,2.0,800,Partially Furnished,no
,Maju,Condominium,3.0,1.0,2.0,1140,Not Furnished,
,Kepong,Service Residence,3.0,1.0,2.0,808,Partially Furnished,no
,Kepong,Apartment,2.0,,2.0,980,Fully Furnished,no
2011.0,Petaling,Condominium,3.0,1.0,2.0,980,Partially Furnished,yes
,Maju,Condominium,3.0,1.0,2.0,1250,Partially Furnished,
2007.0,Kuching,Service Residence,3.0,1.0,2.0,1290,Partially Furnished,no
2015.0,Maju,Service Residence,1.0,1.0,1.0,550,Fully Furnished,
2020.0,Keramat,Condominium,4.0,2.0,2.0,1065,Fully Furnished,yes
,Cheras,Condominium,1.0,2.0,1.0,526,Fully Furnished,no
2021.0,Kepong,Apartment,2.0,1.0,2.0,866,Fully Furnished,no
,KLCC,Condominium,1.0,,1.0,818,Fully Furnished,no
,Maju,Condominium,3.0,1.0,2.0,688,Fully Furnished,
2016.0,Petaling,Service Residence,3.0,2.0,3.0,884,Partially Furnished,no
,Perdana,Apartment,3.0,,2.0,829,Not Furnished,no
2015.0,Pandan,Service Residence,2.0,2.0,2.0,1044,Fully Furnished,yes
2013.0,Kuching,Condominium,3.0,1.0,2.0,1100,Fully Furnished,no
,Cheras,Apartment,3.0,,2.0,720,Not Furnished,no
,Ampang,Apartment,3.0,,1.0,760,Partially Furnished,no
2021.0,Cheras,Service Residence,3.0,1.0,2.0,819,Partially Furnished,yes
,City,Apartment,3.0,,2.0,850,Partially Furnished,no
2020.0,City,Apartment,3.0,1.0,2.0,950,Fully Furnished,no
2017.0,Ipoh,Condominium,3.0,2.0,2.0,978,Fully Furnished,
2010.0,Ampang,Service Residence,2.0,1.0,2.0,739,Partially Furnished,yes
2015.0,Ampang,Service Residence,1.0,1.0,1.0,520,Fully Furnished,no
2017.0,Cheras,Service Residence,3.0,1.0,2.0,1050,Fully Furnished,yes
,Pandan,Flat,3.0,,2.0,800,Partially Furnished,
,Pandan,Apartment,3.0,,2.0,900,Fully Furnished,
2019.0,Keramat,Condominium,3.0,2.0,2.0,1005,Fully Furnished,yes
2017.0,Sentul,Service Residence,3.0,1.0,2.0,1246,Not Furnished,no
,Jalil,Condominium,4.0,1.0,3.0,1422,Fully Furnished,yes
,Setapak,Condominium,4.0,2.0,2.0,940,Partially Furnished,
,Maju,Apartment,2.0,1.0,1.0,600,Not Furnished,no
,Kiara,Service Residence,3.0,2.0,2.0,1015,Partially Furnished,no
2020.0,Kepong,Apartment,3.0,2.0,2.0,800,Not Furnished,no
2007.0,Setapak,Condominium,3.0,,2.0,1066,Fully Furnished,yes
2020.0,Kepong,Service Residence,3.0,2.0,2.0,901,Partially Furnished,yes
2020.0,Keramat,Condominium,3.0,1.0,2.0,926,Not Furnished,no
2014.0,Petaling,Condominium,4.0,3.0,5.0,1841,Fully Furnished,yes
2020.0,Seputeh,Service Residence,2.0,,2.0,830,Fully Furnished,
2000.0,Desa,Condominium,3.0,1.0,2.0,938,Fully Furnished,no
2017.0,Kepong,Apartment,3.0,1.0,2.0,1000,Fully Furnished,yes
2016.0,Road,Condominium,2.0,1.0,2.0,914,Fully Furnished,no
,Kiara,Service Residence,2.0,1.0,2.0,955,Fully Furnished,no
,Setapak,Flat,3.0,1.0,2.0,650,Not Furnished,yes
,Sentul,Condominium,4.0,2.0,2.0,1250,Fully Furnished,
2022.0,Setapak,Service Residence,3.0,2.0,2.0,1000,Partially Furnished,yes
2021.0,Jalil,Condominium,3.0,1.0,2.0,850,Fully Furnished,
,Keramat,Condominium,2.0,1.0,2.0,775,Fully Furnished,
,Besi,Service Residence,2.0,2.0,2.0,1025,Fully Furnished,yes
2020.0,Keramat,Condominium,3.0,1.0,2.0,882,Partially Furnished,no
,City,Condominium,4.0,2.0,3.0,1986,Partially Furnished,yes
2021.0,Sentul,Condominium,3.0,2.0,2.0,850,Fully Furnished,yes
2022.0,Setapak,Service Residence,3.0,2.0,2.0,1000,Fully Furnished,
2017.0,Kuching,Service Residence,2.0,1.0,1.0,689,Fully Furnished,no
,City,Service Residence,2.0,1.0,2.0,1100,Fully Furnished,yes
2010.0,Maju,Condominium,3.0,1.0,3.0,1267,Partially Furnished,
2014.0,Cheras,Condominium,2.0,,1.0,695,Fully Furnished,yes
2020.0,City,Condominium,1.0,1.0,1.0,550,Fully Furnished,yes
2021.0,Sentul,Service Residence,3.0,1.0,2.0,850,Partially Furnished,no
2017.0,Cheras,Service Residence,3.0,1.0,2.0,1050,Fully Furnished,yes
,Setapak,Service Residence,1.0,,1.0,450,Fully Furnished,yes
,Besi,Service Residence,2.0,2.0,2.0,1046,Fully Furnished,
2008.0,Kiara,Condominium,2.0,1.0,2.0,913,Fully Furnished,
1994.0,KLCC,Condominium,2.0,,2.0,1150,Fully Furnished,yes
2014.0,Sentul,Condominium,3.0,1.0,2.0,1200,Fully Furnished,
2020.0,Keramat,Condominium,4.0,2.0,2.0,1065,Partially Furnished,yes
2016.0,Keramat,Condominium,2.0,2.0,2.0,997,Fully Furnished,yes
,Cheras,Apartment,3.0,1.0,2.0,806,Partially Furnished,no
,Hartamas,Service Residence,1.0,,1.0,495,Fully Furnished,no
,City,Condominium,3.0,1.0,2.0,1180,Fully Furnished,no
2001.0,Cheras,Condominium,3.0,2.0,2.0,1080,Fully Furnished,
2006.0,Sentul,Apartment,3.0,1.0,2.0,1100,Not Furnished,
2021.0,Jalil,Apartment,3.0,1.0,2.0,850,Partially Furnished,yes
,Jalil,Condominium,4.0,1.0,2.0,1465,Fully Furnished,yes
2007.0,Kuching,Service Residence,3.0,1.0,2.0,1285,Fully Furnished,yes
,KLCC,Service Residence,3.0,,2.0,885,Fully Furnished,yes
2017.0,Maju,Apartment,3.0,1.0,2.0,770,Partially Furnished,yes
,Desa,Condominium,3.0,1.0,2.0,938,Partially Furnished,yes
2015.0,Besi,Apartment,2.0,2.0,1.0,565,Partially Furnished,yes
2006.0,Heights,Service Residence,1.0,,1.0,530,Fully Furnished,
2005.0,Cheras,Condominium,3.0,1.0,2.0,920,Partially Furnished,no
2007.0,KLCC,Condominium,1.0,,1.0,630,Fully Furnished,
2021.0,Cheras,Service Residence,2.0,1.0,2.0,650,Partially Furnished,yes
,Keramat,Condominium,3.0,,2.0,1408,Fully Furnished,yes
2008.0,Kiara,Condominium,2.0,1.0,2.0,913,Fully Furnished,
2021.0,Setapak,Condominium,3.0,1.0,2.0,800,Partially Furnished,no
,KLCC,Apartment,3.0,,1.0,700,Not Furnished,yes
2019.0,Road,Service Residence,3.0,3.0,2.0,852,Fully Furnished,no
,Titiwangsa,Service Residence,3.0,1.0,2.0,850,Fully Furnished,yes
2020.0,Keramat,Condominium,3.0,2.0,2.0,936,Not Furnished,
2021.0,Cheras,Service Residence,3.0,1.0,2.0,819,Partially Furnished,yes
2012.0,Ampang,Condominium,4.0,2.0,2.0,1350,Fully Furnished,yes
,Jalil,Apartment,4.0,1.0,2.0,1434,Fully Furnished,yes
,Maju,Apartment,3.0,,2.0,700,Not Furnished,yes
2021.0,Cheras,Condominium,3.0,1.0,2.0,1200,Partially Furnished,
,Lama,Condominium,4.0,2.0,4.0,1250,Partially Furnished,
,Cheras,Apartment,3.0,1.0,2.0,850,Not Furnished,
1995.0,City,Apartment,2.0,1.0,2.0,900,Fully Furnished,no
2021.0,Cheras,Service Residence,3.0,1.0,3.0,820,Partially Furnished,yes
,ParkCity,Condominium,3.0,1.0,2.0,862,Partially Furnished,no
,Maju,Condominium,3.0,1.0,2.0,1140,Not Furnished,yes
,Ismail,Condominium,3.0,,2.0,1200,Partially Furnished,
2017.0,Maju,Condominium,3.0,1.0,2.0,770,Fully Furnished,no
,Sentul,Condominium,3.0,1.0,3.0,1200,Fully Furnished,yes
2006.0,Sentul,Apartment,3.0,1.0,2.0,1100,Partially Furnished,yes
2004.0,Kuching,Condominium,3.0,1.0,2.0,1050,Fully Furnished,yes
,Setapak,Condominium,1.0,1.0,1.0,530,Fully Furnished,
2022.0,Setapak,Service Residence,3.0,,2.0,1000,Partially Furnished,
,Cheras,Apartment,3.0,,1.0,700,Not Furnished,yes
,City,Apartment,3.0,,2.0,805,Partially Furnished,
2021.0,Jalil,Apartment,3.0,1.0,2.0,850,Fully Furnished,yes
2017.0,Sentul,Service Residence,3.0,1.0,2.0,1009,Not Furnished,no
,Maju,Apartment,4.0,1.0,2.0,1070,Fully Furnished,yes
2013.0,Ampang,Condominium,1.0,,1.0,696,Fully Furnished,no
,Petaling,Condominium,3.0,1.0,2.0,830,Partially Furnished,
,Kuching,Condominium,3.0,2.0,2.0,1100,Partially Furnished,no
,Besi,Service Residence,2.0,,2.0,1025,Fully Furnished,yes
2017.0,Maju,Apartment,4.0,1.0,2.0,850,Partially Furnished,yes
,Kiara,Service Residence,2.0,2.0,1.0,925,Fully Furnished,
2008.0,Cheras,Apartment,2.0,1.0,1.0,650,Fully Furnished,yes
2015.0,Pandan,Service Residence,2.0,1.0,2.0,1087,Fully Furnished,no
2021.0,Cheras,Service Residence,2.0,2.0,2.0,650,Not Furnished,yes
2022.0,Desa,Condominium,3.0,2.0,2.0,958,Partially Furnished,yes
2017.0,Setapak,Condominium,3.0,2.0,2.0,908,Partially Furnished,
2007.0,Setapak,Condominium,3.0,1.0,2.0,1100,Fully Furnished,yes
,Segambut,Service Residence,1.0,1.0,1.0,653,Not Furnished,yes
,Maju,Flat,2.0,,1.0,700,Partially Furnished,yes
2016.0,City,Service Residence,1.0,1.0,2.0,910,Fully Furnished,no
2013.0,Road,Service Residence,1.0,,1.0,350,Fully Furnished,yes
2021.0,Cheras,Service Residence,2.0,1.0,2.0,650,Partially Furnished,yes
,Road,Condominium,3.0,2.0,2.0,903,Fully Furnished,yes
2017.0,Segambut,Condominium,3.0,,2.0,1319,Partially Furnished,no
,Maju,Condominium,4.0,1.0,2.0,1259,Partially Furnished,
2021.0,Setapak,Condominium,3.0,1.0,2.0,800,Partially Furnished,
2018.0,Jalil,Apartment,4.0,1.0,2.0,1400,Fully Furnished,
2022.0,Setapak,Condominium,3.0,1.0,2.0,850,Fully Furnished,yes
,Kiara,Condominium,3.0,2.0,3.0,1574,Fully Furnished,yes
,Cheras,Apartment,4.0,,2.0,650,Fully Furnished,yes
,Sentul,Apartment,3.0,,2.0,1000,Fully Furnished,
,Cheras,Apartment,2.0,1.0,1.0,700,Partially Furnished,yes
2022.0,Setapak,Service Residence,4.0,,3.0,1300,Partially Furnished,yes
2013.0,Road,Condominium,4.0,2.0,2.0,1341,Partially Furnished,no
,Jalil,Apartment,3.0,,2.0,800,Fully Furnished,
,Jalil,Apartment,3.0,1.0,2.0,850,Partially Furnished,yes
,Petaling,Flat,3.0,1.0,2.0,950,Partially Furnished,no
2006.0,City,Condominium,3.0,,2.0,1356,Fully Furnished,yes
,Maju,Condominium,4.0,1.0,2.0,1184,Partially Furnished,
2011.0,Hartamas,Service Residence,1.0,,1.0,595,Fully Furnished,no
2021.0,Jalil,Service Residence,3.0,1.0,2.0,750,Fully Furnished,yes
,Ipoh,Service Residence,3.0,2.0,2.0,1138,Partially Furnished,yes
,Sentul,Condominium,3.0,2.0,2.0,800,Fully Furnished,no
2020.0,Keramat,Condominium,3.0,2.0,2.0,926,Partially Furnished,no
2012.0,Kepong,Condominium,3.0,1.0,2.0,1000,Partially Furnished,no
2021.0,Sentul,Service Residence,3.0,,2.0,850,Fully Furnished,yes
,Maju,Apartment,3.0,1.0,2.0,800,Fully Furnished,yes
2021.0,Damansara,Condominium,1.0,1.0,1.0,499,Fully Furnished,
2022.0,Setapak,Service Residence,4.0,,3.0,1300,Partially Furnished,
2020.0,Sentul,Apartment,2.0,1.0,2.0,743,Not Furnished,no
2017.0,Cheras,Service Residence,3.0,2.0,2.0,1050,Partially Furnished,yes
2020.0,Jalil,Condominium,3.0,,3.0,1239,Partially Furnished,yes
,Bangsar,Apartment,2.0,,3.0,650,Partially Furnished,yes
,Sentul,Condominium,3.0,1.0,2.0,1062,Not Furnished,yes
2021.0,Sentul,Condominium,2.0,,1.0,700,Fully Furnished,yes
1991.0,Bangsar,Condominium,2.0,1.0,2.0,1200,Fully Furnished,no
,Kepong,Apartment,3.0,,2.0,850,Partially Furnished,
2010.0,Cheras,Condominium,3.0,1.0,2.0,755,Fully Furnished,no
,Titiwangsa,Apartment,3.0,1.0,2.0,1003,Fully Furnished,yes
2005.0,Sentul,Condominium,3.0,2.0,2.0,1047,Fully Furnished,
2005.0,Sentul,Condominium,4.0,1.0,2.0,1345,Partially Furnished,
2013.0,Kuching,Condominium,2.0,1.0,2.0,870,Partially Furnished,no
2013.0,Ampang,Condominium,3.0,2.0,2.0,1647,Fully Furnished,yes
2015.0,Ampang,Service Residence,2.0,2.0,2.0,950,Fully Furnished,yes
2009.0,Cheras,Condominium,1.0,,1.0,700,Fully Furnished,yes
,Kepong,Apartment,3.0,,2.0,810,Not Furnished,no
,Ampang,Condominium,2.0,,2.0,800,Fully Furnished,yes
,Sentul,Service Residence,3.0,2.0,2.0,1000,Fully Furnished,yes
,Kepong,Apartment,3.0,,2.0,958,Fully Furnished,yes
,Maju,Service Residence,3.0,2.0,3.0,1518,Fully Furnished,yes
,Setapak,Apartment,3.0,1.0,1.0,850,Not Furnished,
1995.0,Petaling,Condominium,3.0,1.0,2.0,1017,Fully Furnished,
2015.0,Hilir,Condominium,1.0,,1.0,440,Fully Furnished,yes
2021.0,Cheras,Service Residence,3.0,,2.0,819,Fully Furnished,yes
2000.0,Petaling,Condominium,3.0,,2.0,946,Partially Furnished,no
2020.0,Sentul,Apartment,3.0,1.0,2.0,875,Not Furnished,yes
,Pudu,Apartment,3.0,1.0,2.0,980,Partially Furnished,
,Sentul,Apartment,3.0,1.0,2.0,850,Partially Furnished,no
2017.0,Segambut,Condominium,3.0,2.0,2.0,1155,Fully Furnished,yes
,Setapak,Service Residence,3.0,,2.0,926,Partially Furnished,
2018.0,Seputeh,Service Residence,1.0,,1.0,505,Fully Furnished,no
,Setapak,Service Residence,3.0,1.0,2.0,926,Partially Furnished,no
,Cheras,Condominium,4.0,2.0,2.0,1000,Fully Furnished,
2020.0,Kepong,Service Residence,3.0,2.0,2.0,932,Partially Furnished,
2015.0,Ampang,Condominium,4.0,2.0,3.0,1264,Fully Furnished,yes
2009.0,Dutamas,Condominium,2.0,1.0,1.0,600,Fully Furnished,no
2013.0,Setapak,Condominium,2.0,1.0,2.0,999,Not Furnished,
,Jalil,Apartment,3.0,,2.0,800,Fully Furnished,
2014.0,Segambut,Apartment,2.0,1.0,1.0,747,Fully Furnished,
,Perdana,Condominium,3.0,1.0,3.0,1126,Fully Furnished,yes
2021.0,Cheras,Condominium,3.0,2.0,2.0,1106,Partially Furnished,no
,Keramat,Service Residence,1.0,1.0,1.0,775,Fully Furnished,yes
,Cheras,Apartment,2.0,1.0,1.0,670,Fully Furnished,no
,Setapak,Condominium,3.0,1.0,2.0,900,Not Furnished,
,Maju,Condominium,3.0,1.0,2.0,1100,Not Furnished,no
,Besi,Condominium,2.0,1.0,1.0,592,Not Furnished,no
,Maju,Flat,2.0,1.0,1.0,700,Not Furnished,yes
,Pandan,Condominium,3.0,,2.0,1485,Fully Furnished,no
,Ampang,Condominium,2.0,1.0,2.0,915,Fully Furnished,no
,OUG,Apartment,3.0,2.0,2.0,950,Fully Furnished,yes
,Jalil,Apartment,3.0,,2.0,800,Fully Furnished,
2011.0,Bintang,Service Residence,1.0,,1.0,550,Fully Furnished,yes
,Hartamas,Service Residence,1.0,,1.0,500,Fully Furnished,no
,Petaling,Condominium,3.0,,2.0,910,Partially Furnished,
2021.0,Setapak,Condominium,3.0,2.0,2.0,800,Fully Furnished,yes
2021.0,Damansara,Service Residence,1.0,1.0,1.0,499,Fully Furnished,
,Petaling,Apartment,4.0,,2.0,750,Partially Furnished,yes
,Setapak,Condominium,3.0,1.0,2.0,1297,Not Furnished,
,Jalil,Condominium,3.0,2.0,3.0,1001,Partially Furnished,no
,Kepong,Apartment,3.0,1.0,1.0,850,Partially Furnished,no
2015.0,Besi,Condominium,3.0,2.0,2.0,1121,Fully Furnished,no
,Kuching,Condominium,3.0,2.0,2.0,1100,Fully Furnished,yes
2017.0,Cheras,Service Residence,3.0,2.0,2.0,1050,Fully Furnished,yes
2018.0,Seputeh,Condominium,3.0,2.0,2.0,1072,Partially Furnished,no
,Maju,Flat,2.0,,1.0,560,Not Furnished,
2018.0,Kepong,Service Residence,2.0,,1.0,461,Not Furnished,
2020.0,Kepong,Apartment,3.0,2.0,2.0,1073,Fully Furnished,yes
