MAE Train,R2-Score
562.3709826904428,0.0
319.2228729366468,0.6467795699810839
281.6834767442635,0.724601473727466
228.02250983599055,0.8194163370615515
100.84075917854611,0.9576611723336376
99.79887947467913,0.9585185327046001
